movie_id,movie_title_year,year
0091019,Every Time We Say Goodbye (1986),1986
0091024,Extremities (1986),1986
0091042,Ferris Bueller's Day Off (1986),1986
0091055,Firewalker (1986),1986
0091059,Flight of the Navigator (1986),1986
0091064,The Fly (1986),1986
0091083,From Beyond (1986),1986
0091129,The Golden Child (1986),1986
0091149,The Great Mouse Detective (1986),1986
0091159,Gung Ho (1986),1986
0091165,Hamburger: The Motion Picture (1986),1986
0091167,Hannah and Her Sisters (1986),1986
0091187,Heartbreak Ridge (1986),1986
0091203,Highlander (1986),1986
0091209,The Hitcher (1986),1986
0091214,Hombre mirando al sudeste (1986),1986
0091217,Hoosiers (1986),1986
0091223,House (1986),1986
0091225,Howard the Duck (1986),1986
0091251,Idi i smotri (1985),1985
0091327,Karins ansikte (1984),1984
0091355,Kong bu fen zi (1986),1986
0091369,Labyrinth (1986),1986
0091374,Lady Jane (1986),1986
0091419,Little Shop of Horrors (1986),1986
0091431,Long xiong hu di (1986),1986
0091474,Manhunter (1986),1986
0091497,Mauvais sang (1986),1986
0091499,Maximum Overdrive (1986),1986
0091530,The Mission (1986),1986
0091538,Mona Lisa (1986),1986
0091541,The Money Pit (1986),1986
0091554,The Morning After (1986),1986
0091578,My Beautiful Laundrette (1985),1985
0091579,My Chauffeur (1986),1986
0091605,Der Name der Rose (1986),1986
0091630,Night of the Creeps (1986),1986
0091635,Nine 1/2 Weeks (1986),1986
0091637,No Mercy (1986),1986
0091670,Offret (1986),1986
0091738,Peggy Sue Got Married (1986),1986
0091763,Platoon (1986),1986
0091777,Police Academy 3: Back in Training (1986),1986
0091778,Poltergeist II: The Other Side (1986),1986
0091790,Pretty in Pink (1986),1986
0091799,Psycho III (1986),1986
0091817,Rad (1986),1986
0091819,Il ragazzo del pony express (1986),1986
0091828,Raw Deal (1986),1986
0091829,Rawhead Rex (1986),1986
0091837,Regalo di Natale (1986),1986
0091860,River's Edge (1986),1986
0091867,A Room with a View (1985),1985
0091875,Running Scared (1986),1986
0091877,Ruthless People (1986),1986
0091886,Salvador (1986),1986
0091934,Shanghai Surprise (1986),1986
0091939,She's Gotta Have It (1986),1986
0091949,Short Circuit (1986),1986
0091954,Sid and Nancy (1986),1986
0091969,Slaughter High (1986),1986
0091983,Something Wild (1986),1986
0092005,Stand by Me (1986),1986
0092007,Star Trek IV: The Voyage Home (1986),1986
0092022,Streets of Gold (1986),1986
0092067,Tenkû no shiro Rapyuta (1986),1986
0092068,Tenue de soirée (1986),1986
0092074,TerrorVision (1986),1986
0092076,The Texas Chainsaw Massacre 2 (1986),1986
0092085,Thrashin' (1986),1986
0092086,¡Three Amigos! (1986),1986
0092099,Top Gun (1986),1986
0092106,The Transformers: The Movie (1986),1986
0092147,Vamp (1986),1986
0092214,Wildcats (1986),1986
0092226,Wise Guys (1986),1986
0092240,The Wraith (1986),1986
0092298,Zone Troopers (1985),1985
0092494,*batteries not included (1987),1987
0092513,Adventures in Babysitting (1987),1987
0092549,Miami Connection (1987),1987
0092563,Angel Heart (1987),1987
0092593,Au revoir les enfants (1987),1987
0092603,Babettes gæstebud (1987),1987
0092605,Baby Boom (1987),1987
0092627,The Bedroom Window (1987),1987
0092632,The Believers (1987),1987
0092644,Beverly Hills Cop II (1987),1987
0092654,The Big Easy (1986),1986
0092666,Blind Date (1987),1987
0092675,Bloodsport (1988),1988
0092695,The Brave Little Toaster (1987),1987
0092718,Can't Buy Me Love (1987),1987
0092745,Chelovek s bulvara Kaputsinov (1987),1987
0092783,Cop (1988),1988
0092796,Creepshow 2 (1987),1987
0092879,Desyat negrityat (1987),1987
0092890,Dirty Dancing (1987),1987
0092925,Dragnet (1987),1987
0092933,Dudes (1987),1987
0092948,Eddie Murphy Raw (1987),1987
0092965,Empire of the Sun (1987),1987
0092991,Evil Dead II (1987),1987
0092997,Extreme Prejudice (1987),1987
0093010,Fatal Attraction (1987),1987
0093036,Flowers in the Attic (1987),1987
0093044,The Fourth Protocol (1987),1987
0093058,Full Metal Jacket (1987),1987
0093075,The Gate (1987),1987
0093105,"Good Morning, Vietnam (1987)",1987
0093132,Hachikô monogatari (1987),1987
0093139,Hamlet liikemaailmassa (1987),1987
0093144,Hansel and Gretel (1987),1987
0093148,Harry and the Hendersons (1987),1987
0093171,Hell Comes to Frogtown (1988),1988
0093177,Hellraiser (1987),1987
0093191,Der Himmel über Berlin (1987),1987
0093220,House II: The Second Story (1987),1987
0093223,House of Games (1987),1987
0093229,Huang jia shi jie (1985),1985
0093260,Innerspace (1987),1987
0093278,Ishtar (1987),1987
0093378,La Bamba (1987),1987
0093389,The Last Emperor (1987),1987
0093407,Less Than Zero (1987),1987
0093409,Lethal Weapon (1987),1987
0093412,La ley del deseo (1987),1987
0093428,The Living Daylights (1987),1987
0093437,The Lost Boys (1987),1987
0093493,Mannequin (1987),1987
0093507,Masters of the Universe (1987),1987
0093512,Maurice (1987),1987
0093560,The Monster Squad (1987),1987
0093565,Moonstruck (1987),1987
0093578,Mr India (1987),1987
0093608,Nekromantik (1987),1987
0093624,Night of the Demons (1988),1988
0093629,A Nightmare on Elm Street 3: Dream Warriors (1987),1987
0093640,No Way Out (1987),1987
0093692,Over the Top (1987),1987
0093693,Overboard (1987),1987
0093748,"Planes, Trains & Automobiles (1987)",1987
0093756,Police Academy 4: Citizens on Patrol (1987),1987
0093773,Predator (1987),1987
0093776,Prick Up Your Ears (1987),1987
0093777,Prince of Darkness (1987),1987
0093779,The Princess Bride (1987),1987
0093780,The Principal (1987),1987
0093818,Radio Days (1987),1987
0093820,Rage of Honor (1987),1987
0093822,Raising Arizona (1987),1987
0093832,Red's Dream (1987),1987
0093870,RoboCop (1987),1987
0093886,Roxanne (1987),1987
0093894,The Running Man (1987),1987
0093936,The Secret of My Succe$s (1987),1987
0093940,September (1987),1987
0094006,Some Kind of Wonderful (1987),1987
0094012,Spaceballs (1987),1987
0094025,Stakeout (1987),1987
0094027,Stand and Deliver (1988),1988
0094070,Summer Camp Nightmare (1987),1987
0094074,Superman IV: The Quest for Peace (1987),1987
0094077,Surf Nazis Must Die (1987),1987
0094137,3 Men and a Baby (1987),1987
0094138,Three O'Clock High (1987),1987
0094142,Throw Momma from the Train (1987),1987
0094226,The Untouchables (1987),1987
0094291,Wall Street (1987),1987
0094315,The Whales of August (1987),1987
0094320,White of the Eye (1987),1987
0094321,Who's That Girl (1987),1987
0094332,The Witches of Eastwick (1987),1987
0094336,Withnail & I (1987),1987
0094347,The Year My Voice Broke (1987),1987
0094588,Gatorbait II: Cajun Justice (1988),1988
0094602,Above the Law (1988),1988
0094608,The Accused (1988),1988
0094625,Akira (1988),1988
0094641,"Amanece, que no es poco (1989)",1989
0094663,Another Woman (1988),1988
0094678,Arthur 2: On the Rocks (1988),1988
0094716,The Beast of War (1988),1988
0094721,Beetle Juice (1988),1988
0094737,Big (1988),1988
0094761,The Blob (1988),1988
0094793,Brain Damage (1988),1988
0094799,"Bright Lights, Big City (1988)",1988
0094812,Bull Durham (1988),1988
0094819,Buster (1988),1988
0094842,Casa mia casa mia... (1988),1988
0094862,Child's Play (1988),1988
0094888,Cobra Verde (1987),1987
0094889,Cocktail (1988),1988
0094894,Colors (1988),1988
0094898,Coming to America (1988),1988
0094907,Consuming Passions (1988),1988
0094921,Crossing Delancey (1988),1988
0094947,Dangerous Liaisons (1988),1988
0094961,Dead Heat (1988),1988
0094963,The Dead Pool (1988),1988
0094964,Dead Ringers (1988),1988
0094980,The Decline of Western Civilization Part II: The Metal Years (1988),1988
0094992,Delitti e profumi (1988),1988
0095016,Die Hard (1988),1988
0095031,Dirty Rotten Scoundrels (1988),1988
0095037,"Distant Voices, Still Lives (1988)",1988
0095050,Dominick and Eugene (1988),1988
0095088,Elvira: Mistress of the Dark (1988),1988
0095159,A Fish Called Wanda (1988),1988
0095174,Frantic (1988),1988
0095179,Friday the 13th Part VII: The New Blood (1988),1988
0095187,Fun Down There (1989),1989
0095250,Le grand bleu (1988),1988
0095253,The Great Outdoors (1988),1988
0095270,Hairspray (1988),1988
0095271,Halloween 4: The Return of Michael Myers (1988),1988
0095294,Hellbound: Hellraiser II (1988),1988
0095296,Hero and the Terror (1988),1988
0095302,High Hopes (1988),1988
0095327,Hotaru no haka (1988),1988
0095348,I'm Gonna Git You Sucka (1988),1988
0095379,Intruder (1989),1989
0095384,It Takes Two (1988),1988
0095444,Killer Klowns from Outer Space (1988),1988
0095467,Krótki film o milosci (1988),1988
0095468,Krótki film o zabijaniu (1988),1988
0095488,The Lair of the White Worm (1988),1988
0095489,The Land Before Time (1988),1988
0095497,The Last Temptation of Christ (1988),1988
0095574,Malenkaya Vera (1988),1988
0095583,Maniac Cop (1988),1988
0095593,Married to the Mob (1988),1988
0095631,Midnight Run (1988),1988
0095647,Mississippi Burning (1988),1988
0095649,The Moderns (1988),1988
0095652,Monkey Shines (1988),1988
0095675,Mujeres al borde de un ataque de nervios (1988),1988
0095687,My Stepmother Is an Alien (1988),1988
0095690,Mystic Pizza (1988),1988
0095705,The Naked Gun: From the Files of Police Squad! (1988),1988
0095715,Neco z Alenky (1988),1988
0095719,The Nest (1988),1988
0095730,The Night Before (1988),1988
0095742,A Nightmare on Elm Street 4: The Dream Master (1988),1988
0095758,Nu zi jian yu (1988),1988
0095765,Cinema Paradiso (1988),1988
0095776,Oliver & Company (1988),1988
0095800,L'ours (1988),1988
0095801,Out of Rosenheim (1987),1987
0095863,Phantasm II (1988),1988
0095871,Pin (1988),1988
0095882,Police Academy 5: Assignment: Miami Beach (1988),1988
0095895,Powaqqatsi (1988),1988
0095897,The Presidio (1988),1988
0095900,Prime Evil (1989),1989
0095904,Prison (1988),1988
0095925,Pumpkinhead (1988),1988
0095953,Rain Man (1988),1988
0095956,Rambo III (1988),1988
0095963,Red Heat (1988),1988
0095990,Return of the Living Dead Part II (1988),1988
0095997,Rituelen (1989),1989
0096054,School Daze (1988),1988
0096061,Scrooged (1988),1988
0096071,The Serpent and the Rainbow (1988),1988
0096087,Shakedown (1988),1988
0096098,Shoot to Kill (1988),1988
0096101,Short Circuit 2 (1988),1988
0096118,Sleepaway Camp II: Unhappy Campers (1988),1988
0096119,Sleepaway Camp III: Teenage Wasteland (1989),1989
0096149,Space Mutiny (1988),1988
0096256,They Live (1988),1988
0096257,The Thin Blue Line (1988),1988
0096283,Tonari no Totoro (1988),1988
0096289,Torch Song Trilogy (1988),1988
0096320,Twins (1988),1988
0096332,The Unbearable Lightness of Being (1988),1988
0096340,The Unholy (1988),1988
0096378,Vibes (1988),1988
0096426,Waxwork (1988),1988
0096438,Who Framed Roger Rabbit (1988),1988
0096446,Willow (1988),1988
0096454,Without a Clue (1988),1988
0096463,Working Girl (1988),1988
0096487,Young Guns (1988),1988
0096511,Zombi 3 (1988),1988
0096734,The 'Burbs (1989),1989
0096744,84C MoPic (1989),1989
0096754,The Abyss (1989),1989
0096764,The Adventures of Baron Munchausen (1988),1988
0096794,Always (1989),1989
0096858,Avariya - doch menta (1989),1989
0096870,Going Overboard (1989),1989
0096871,Baby Blood (1990),1990
0096874,Back to the Future Part II (1989),1989
0096885,Ban wo chuang tian ya (1989),1989
0096895,Batman (1989),1989
0096913,Best of the Best (1989),1989
0096920,Beyond the Door III (1989),1989
0096928,Bill & Ted's Excellent Adventure (1989),1989
0096933,Black Rain (1989),1989
0096945,Blind Fury (1989),1989
0096969,Born on the Fourth of July (1989),1989
0097001,C.H.U.D. II - Bud the Chud (1989),1989
0097017,The Carpenter (1988),1988
0097027,Casualties of War (1989),1989
0097044,Chances Are (1989),1989
0097059,The Chilling (1989),1989
0097076,Cold Feet (1989),1989
0097108,"The Cook, the Thief, His Wife & Her Lover (1989)",1989
0097116,Cousins (1989),1989
0097123,Crimes and Misdemeanors (1989),1989
0097125,Criminal Law (1988),1988
0097138,Cyborg (1989),1989
0097162,Dead Calm (1989),1989
0097165,Dead Poets Society (1989),1989
0097202,Dip huet seung hung (1989),1989
0097216,Do the Right Thing (1989),1989
0097239,Driving Miss Daisy (1989),1989
0097257,Earth Girls Are Easy (1988),1988
0097322,The Fabulous Baker Boys (1989),1989
0097334,Farewell to the King (1989),1989
0097351,Field of Dreams (1989),1989
0097366,Fletch Lives (1989),1989
0097368,The Fly II (1989),1989
0097372,For All Mankind (1989),1989
0097382,Helmut Newton: Frames from the Edge (1989),1989
0097388,Friday the 13th Part VIII: Jason Takes Manhattan (1989),1989
0097428,Ghostbusters II (1989),1989
0097437,Gitanjali (1989),1989
0097438,Gleaming the Cube (1989),1989
0097441,Glory (1989),1989
0097444,Gojira vs. Biorante (1989),1989
0097457,Great Balls of Fire! (1989),1989
0097458,Gross Anatomy (1989),1989
0097474,Halloween 5 (1989),1989
0097493,Heathers (1988),1988
0097523,"Honey, I Shrunk the Kids (1989)",1989
0097550,I Bought a Vampire Motorcycle (1990),1990
0097576,Indiana Jones and the Last Crusade (1989),1989
0097637,K-9 (1989),1989
0097659,Kickboxer (1989),1989
0097714,Last Exit to Brooklyn (1989),1989
0097731,Let It Ride (1989),1989
0097733,Lethal Weapon 2 (1989),1989
0097737,Leviathan (1989),1989
0097742,Licence to Kill (1989),1989
0097757,The Little Mermaid (1989),1989
0097770,Lock Up (1989),1989
0097778,Look Who's Talking (1989),1989
0097814,Majo no takkyûbin (1989),1989
0097880,The Mighty Quinn (1989),1989
0097889,Miracle Mile (1988),1988
0097891,Wilt (1990),1990
0097911,Moontrap (1989),1989
0097929,Non aver paura della zia Marta (1988),1988
0097937,My Left Foot: The Story of Christy Brown (1989),1989
0097940,Mystery Train (1989),1989
0097958,Christmas Vacation (1989),1989
0097965,New York Stories (1989),1989
0097981,A Nightmare on Elm Street: The Dream Child (1989),1989
0097994,Nobody's Perfect (1989),1989
0098061,Paperhouse (1988),1988
0098067,Parenthood (1989),1989
0098072,Paura nel buio (1989),1989
0098084,Pet Sematary (1989),1989
0098105,Police Academy 6: City Under Siege (1989),1989
0098141,The Punisher (1989),1989
0098160,The Rachel Papers (1989),1989
0098180,Red Scorpion (1988),1988
0098206,Road House (1989),1989
0098213,Roger & Me (1989),1989
0098253,Santa sangre (1989),1989
0098258,Say Anything... (1989),1989
0098260,Scandal (1989),1989
0098273,Sea of Love (1989),1989
0098282,"See No Evil, Hear No Evil (1989)",1989
0098309,She-Devil (1989),1989
0098320,Shocker (1989),1989
0098327,Der siebente Kontinent (1989),1989
0098354,Society (1989),1989
0098382,Star Trek V: The Final Frontier (1989),1989
0098384,Steel Magnolias (1989),1989
0098439,Tango & Cash (1989),1989
0098454,Ten Little Indians (1989),1989
0098532,Tulitikkutehtaan tyttö (1990),1990
0098536,Turner & Hooch (1989),1989
0098554,Uncle Buck (1989),1989
0098577,Vampire's Kiss (1988),1988
0098621,The War of the Roses (1989),1989
0098622,Warlock (1989),1989
0098627,Weekend at Bernie's (1989),1989
0098635,When Harry Met Sally... (1989),1989
0098645,Who's Harry Crumb? (1989),1989
0098663,The Wizard (1989),1989
0098692,Yôjû toshi (1987),1987
0098724,"Sex, Lies, and Videotape (1989)",1989
0098976,Aaj Ka Arjun (1990),1990
0098994,"After Dark, My Sweet (1990)",1990
0098999,Agneepath (1990),1990
0099044,Another 48 Hrs. (1990),1990
0099052,Arachnophobia (1990),1990
0099055,The Argon Quest (1990),1990
0099077,Awakenings (1990),1990
0099088,Back to the Future Part III (1990),1990
0099128,Betsy's Wedding (1990),1990
0099141,Bird on a Wire (1990),1990
0099165,The Bonfire of the Vanities (1990),1990
0099180,Bride of Re-Animator (1989),1989
0099253,Child's Play 2 (1990),1990
0099277,Class of 1999 (1990),1990
0099292,The Comfort of Strangers (1990),1990
0099310,Coupe de Ville (1990),1990
0099329,Cry-Baby (1990),1990
0099348,Dances with Wolves (1990),1990
0099349,Dancin' Thru the Dark (1990),1990
0099365,Darkman (1990),1990
0099371,Days of Thunder (1990),1990
0099422,Dick Tracy (1990),1990
0099423,Die Hard 2 (1990),1990
0099487,Edward Scissorhands (1990),1990
0099523,Evil Spirits (1990),1990
0099528,The Exorcist III (1990),1990
0099558,Fei ying gai wak (1991),1991
0099575,Fire Birds (1990),1990
0099582,Flatliners (1990),1990
0099611,Frankenhooker (1990),1990
0099653,Ghost (1990),1990
0099654,Ghost Dad (1990),1990
0099674,The Godfather: Part III (1990),1990
0099685,Goodfellas (1990),1990
0099700,Gremlins 2: The New Batch (1990),1990
0099703,The Grifters (1990),1990
0099729,Hamoun (1990),1990
0099731,The Handmaid's Tale (1990),1990
0099740,Hardware (1990),1990
0099762,Henry & June (1990),1990
0099768,Hidden Agenda (1990),1990
0099785,Home Alone (1990),1990
0099810,The Hunt for Red October (1990),1990
0099817,Dark Angel (1990),1990
0099818,I Hired a Contract Killer (1990),1990
0099819,I Love You to Death (1990),1990
0099857,Iron & Silk (1990),1990
0099871,Jacob's Ladder (1990),1990
0099892,Joe Versus the Volcano (1990),1990
0099938,Kindergarten Cop (1990),1990
0099951,The Krays (1990),1990
0099994,Leatherface: Texas Chainsaw Massacre III (1990),1990
0100024,Life Is Sweet (1990),1990
0100029,Lionheart (1990),1990
0100054,Lord of the Flies (1990),1990
0100112,Le mari de la coiffeuse (1990),1990
0100114,Marked for Death (1990),1990
0100133,Memphis Belle (1990),1990
0100135,Men at Work (1990),1990
0100140,Mermaids (1990),1990
0100142,Metropolitan (1990),1990
0100143,Miami Blues (1990),1990
0100150,Miller's Crossing (1990),1990
0100157,Misery (1990),1990
0100211,Music Box (1989),1989
0100232,Navy Seals (1990),1990
0100240,The Neverending Story II: The Next Chapter (1990),1990
0100258,Night of the Living Dead (1990),1990
0100263,Nikita (1990),1990
0100318,Pacific Heights (1990),1990
0100332,Paris Is Burning (1990),1990
0100337,Pasport (1991),1991
0100395,Postcards from the Edge (1990),1990
0100403,Predator 2 (1990),1990
0100405,Pretty Woman (1990),1990
0100419,Problem Child (1990),1990
0100436,Pump Up the Volume (1990),1990
0100449,Quick Change (1990),1990
0100477,The Rescuers Down Under (1990),1990
0100485,Revenge (1990),1990
0100486,Reversal of Fortune (1990),1990
0100502,RoboCop 2 (1990),1990
0100507,Rocky V (1990),1990
0100508,Rodrigo D: No futuro (1990),1990
0100514,The Rookie (1990),1990
0100602,A Shock to the System (1990),1990
0100606,A Show of Force (1990),1990
0100624,Sink or Swim (1990),1990
0100665,Soultaker (1990),1990
0100680,Stanley & Iris (1989),1989
0100707,Streets (1990),1990
0100758,Teenage Mutant Ninja Turtles (1990),1990
0100802,Total Recall (1990),1990
0100814,Tremors (1990),1990
0100935,Wild at Heart (1990),1990
0100944,The Witches (1990),1990
0100998,Dreams (1990),1990
0101256,976-Evil II (1992),1992
0101272,The Addams Family (1991),1991
0101279,Agantuk (1991),1991
0101318,Les amants du Pont-Neuf (1991),1991
0101329,An American Tail: Fievel Goes West (1991),1991
0101356,Another You (1991),1991
0101376,Atlantis (1991),1991
0101393,Backdraft (1991),1991
0101410,Barton Fink (1991),1991
0101414,Beauty and the Beast (1991),1991
0101420,Begotten (1990),1990
0101452,Bill & Ted's Bogus Journey (1991),1991
0101453,Billy Bathgate (1991),1991
0101507,Boyz n the Hood (1991),1991
0101516,Bugsy (1991),1991
0101540,Cape Fear (1991),1991
0101587,City Slickers (1991),1991
0101605,The Commitments (1991),1991
0101606,Company Business (1991),1991
0101640,Da hong deng long gao gao gua (1991),1991
0101669,Dead Again (1991),1991
0101692,Death in Brunswick (1990),1990
0101694,Deceived (1991),1991
0101698,Defending Your Life (1991),1991
0101700,Delicatessen (1991),1991
0101746,The Doctor (1991),1991
0101757,Don't Tell Mom the Babysitter's Dead (1991),1991
0101761,The Doors (1991),1991
0101764,Double Impact (1991),1991
0101765,La double vie de Véronique (1991),1991
0101775,Drop Dead Fred (1991),1991
0101787,Dying Young (1991),1991
0101798,Edward II (1991),1991
0101829,Europa (1991),1991
0101846,F/X2 (1991),1991
0101862,Father of the Bride (1991),1991
0101889,The Fisher King (1991),1991
0101898,Flirting (1991),1991
0101912,Frankie and Johnny (1991),1991
0101917,Freddy's Dead: The Final Nightmare (1991),1991
0101921,Fried Green Tomatoes (1991),1991
0101988,Guyver (1991),1991
0102014,Hear My Song (1991),1991
0102015,Hearts of Darkness: A Filmmaker's Apocalypse (1991),1991
0102034,Highlander II: The Quickening (1991),1991
0102035,Highway 61 (1991),1991
0102048,Homicide (1991),1991
0102057,Hook (1991),1991
0102059,Hot Shots! (1991),1991
0102065,House Party 2 (1991),1991
0102070,Hudson Hawk (1991),1991
0102071,Hum (1991),1991
0102138,JFK (1991),1991
0102178,K2 (1991),1991
0102181,Kafka (1991),1991
0102202,Kickboxer 2: The Road Back (1991),1991
0102250,L.A. Story (1991),1991
0102266,The Last Boy Scout (1991),1991
0102293,Lik Wong (1991),1991
0102388,The Man in the Moon (1991),1991
0102392,Manipulation (1991),1991
0102411,The Marrying Man (1991),1991
0102439,To meteoro vima tou pelargou (1991),1991
0102492,My Girl (1991),1991
0102494,My Own Private Idaho (1991),1991
0102510,The Naked Gun 2½: The Smell of Fear (1991),1991
0102511,Naked Lunch (1991),1991
0102526,New Jack City (1991),1991
0102536,Night on Earth (1991),1991
0102558,Nothing But Trouble (1991),1991
0102603,Oscar (1991),1991
0102685,Point Break (1991),1991
0102703,Prayer of the Rollerboys (1990),1990
0102719,Problem Child 2 (1991),1991
0102768,Regarding Henry (1991),1991
0102798,Robin Hood: Prince of Thieves (1991),1991
0102800,Robot Jox (1989),1989
0102803,The Rocketeer (1991),1991
0102900,Shattered (1991),1991
0102926,The Silence of the Lambs (1991),1991
0102945,Sleeping with the Enemy (1991),1991
0102951,Soapdish (1991),1991
0102975,Star Trek VI: The Undiscovered Country (1991),1991
0102989,Straight Out of Brooklyn (1991),1991
0103002,Subspecies (1991),1991
0103003,Suburban Commando (1991),1991
0103030,Tacones lejanos (1991),1991
0103035,Taking Care of Business (1990),1990
0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),1991
0103064,Terminator 2: Judgment Day (1991),1991
0103074,Thelma & Louise (1991),1991
0103176,Urga (1991),1991
0103186,Vacas (1992),1992
0103241,What About Bob? (1991),1991
0103243,Where Angels Fear to Tread (1991),1991
0103247,White Fang (1991),1991
0103251,White Palace (1990),1990
0103596,3 Ninjas (1992),1992
0103639,Aladdin (1992),1992
0103644,Alien³ (1992),1992
0103767,Baraka (1992),1992
0103772,Basic Instinct (1992),1992
0103776,Batman Returns (1992),1992
0103783,Bébé's Kids (1992),1992
0103786,Beethoven (1992),1992
0103793,Benny's Video (1992),1992
0103855,The Bodyguard (1992),1992
0103859,Boomerang (1992),1992
0103873,Braindead (1992),1992
0103874,Dracula (1992),1992
0103893,Buffy the Vampire Slayer (1992),1992
0103905,C'est arrivé près de chez vous (1992),1992
0103919,Candyman (1992),1992
0103924,Captain Ron (1992),1992
0103939,Chaplin (1992),1992
0103956,Child's Play 3 (1991),1991
0103994,Como agua para chocolate (1992),1992
0104008,Conte d'hiver (1992),1992
0104009,Cool World (1992),1992
0104029,Cronos (1993),1993
0104036,The Crying Game (1992),1992
0104070,Death Becomes Her (1992),1992
0104181,Wuthering Heights (1992),1992
0104187,Encino Man (1992),1992
0104231,Far and Away (1992),1992
0104254,FernGully: The Last Rainforest (1992),1992
0104257,A Few Good Men (1992),1992
0104265,Final Analysis (1992),1992
0104275,Fires of Kuwait (1992),1992
0104283,Folks! (1992),1992
0104285,Jídlo (1993),1993
0104291,Forever Young (1992),1992
0104299,Freejack (1992),1992
0104346,Gladiator (1992),1992
0104348,Glengarry Glen Ross (1992),1992
0104361,A Grand Day Out with Wallace and Gromit (1989),1989
0104409,Hellraiser III: Hell on Earth (1992),1992
0104427,Hoffa (1992),1992
0104431,Home Alone 2: Lost in New York (1992),1992
0104437,Honey I Blew Up the Kid (1992),1992
0104452,HouseSitter (1992),1992
0104454,Howards End (1992),1992
0104466,Husbands and Wives (1992),1992
0104537,The JFK Assassination: The Jim Garrison Tapes (1992),1992
0104545,"Jamón, jamón (1992)",1992
0104549,Jennifer Eight (1992),1992
0104652,Kurenai no buta (1992),1992
0104684,Lat sau san taam (1992),1992
0104691,The Last of the Mohicans (1992),1992
0104692,The Lawnmower Man (1992),1992
0104694,A League of Their Own (1992),1992
0104714,Lethal Weapon 3 (1992),1992
0104756,Lorenzo's Oil (1992),1992
0104797,Malcolm X (1992),1992
0104815,El mariachi (1992),1992
0104868,The Mighty Ducks (1992),1992
0104879,Miracle Beach (1992),1992
0104926,Mr. Baseball (1992),1992
0104940,The Muppet Christmas Carol (1992),1992
0104952,My Cousin Vinny (1992),1992
0104990,Newsies (1992),1992
0105046,Of Mice and Men (1992),1992
0105089,The Panama Deception (1992),1992
0105104,Passenger 57 (1992),1992
0105112,Patriot Games (1992),1992
0105121,The People Under the Stairs (1991),1991
0105128,Pet Sematary II (1992),1992
0105130,Peter's Friends (1992),1992
0105151,The Player (1992),1992
0105217,Raising Cain (1992),1992
0105226,Red Rock West (1993),1993
0105236,Reservoir Dogs (1992),1992
0105265,A River Runs Through It (1992),1992
0105275,Romper Stomper (1992),1992
0105323,Scent of a Woman (1992),1992
0105327,School Ties (1992),1992
0105414,Single White Female (1992),1992
0105415,Singles (1992),1992
0105417,Sister Act (1992),1992
0105428,Sleepwalkers (1992),1992
0105435,Sneakers (1992),1992
0105477,Stop! Or My Mom Will Shoot (1992),1992
0105488,Strictly Ballroom (1992),1992
0105526,The Taking of Beverly Hills (1991),1991
0105602,Tito i ja (1992),1992
0105629,Toys (1992),1992
0105643,Troll 2 (1990),1990
0105665,Twin Peaks: Fire Walk with Me (1992),1992
0105690,Under Siege (1992),1992
0105695,Unforgiven (1992),1992
0105698,Universal Soldier (1992),1992
0105793,Wayne's World (1992),1992
0105812,White Men Can't Jump (1992),1992
0106218,Ad Fundum (1996),1996
0106220,Addams Family Values (1993),1993
0106226,The Age of Innocence (1993),1993
0106246,Alive (1993),1993
0106290,Anna: Ot shesti do vosemnadtsati (1994),1994
0106307,Arizona Dream (1992),1992
0106308,Army of Darkness (1992),1992
0106309,Joshua Tree (1993),1993
0106331,Un año perdido (1993),1993
0106332,Ba wang bie ji (1993),1993
0106339,Backbeat (1994),1994
0106341,Bad Boy Bubby (1993),1993
0106364,Batman: Mask of the Phantasm (1993),1993
0106384,Glocken aus der Tiefe - Glaube und Aberglaube in Rußland (1993),1993
0106387,Benny & Joon (1993),1993
0106393,Best of the Best 2 (1993),1993
0106400,The Beverly Hillbillies (1993),1993
0106417,Gekijô-ban - Bishôjo senshi Sêrâ Mûn R (1993),1993
0106452,Body Snatchers (1993),1993
0106453,Body of Evidence (1993),1993
0106469,Bound by Honor (1993),1993
0106471,Boxing Helena (1993),1993
0106489,A Bronx Tale (1993),1993
0106500,CB4 (1993),1993
0106519,Carlito's Way (1993),1993
0106521,Carnosaur (1993),1993
0106582,Cliffhanger (1993),1993
0106598,Coneheads (1993),1993
0106611,Cool Runnings (1993),1993
0106627,The Crush (1993),1993
0106664,The Dark Half (1993),1993
0106673,Dave (1993),1993
0106677,Dazed and Confused (1993),1993
0106697,Demolition Man (1993),1993
0106701,Dennis the Menace (1993),1993
0106732,Distant Cousins (1993),1993
0106770,Dragon: The Bruce Lee Story (1993),1993
0106833,Ethan Frome (1993),1993
0106834,Even Cowgirls Get the Blues (1993),1993
0106856,Falling Down (1993),1993
0106881,Fearless (1993),1993
0106912,Fire in the Sky (1993),1993
0106918,The Firm (1993),1993
0106950,Fortress (1992),1992
0106965,Free Willy (1993),1993
0106977,The Fugitive (1993),1993
0107002,Germinal (1993),1993
0107004,Geronimo: An American Legend (1993),1993
0107027,Gojira VS Mekagojira (1993),1993
0107034,The Good Son (1993),1993
0107045,Grief (1993),1993
0107048,Groundhog Day (1993),1993
0107050,Grumpy Old Men (1993),1993
0107076,Hard Target (1993),1993
